progress,x_mm,y_mm,z_mm
0.4088050314465409,153.9501389448973,-1.7797847650512177,267.4332992305193
0.41509433962264153,159.25235210265905,-2.1846357531962637,267.02916098563287
0.42138364779874216,164.48373489837238,-2.567291849966209,266.5441620508588
0.4276729559748428,169.58016632978146,-2.831219382059349,265.47031133579287
0.4339622641509434,174.50822709836376,-3.001733336750005,264.0410016604444
0.44025157232704404,179.4960816452601,-3.0245489662521314,262.3675122961464
0.44654088050314467,184.74322363237516,-2.9802680210794765,260.4636846944026
0.4528301886792453,189.87906351707258,-2.8992416236443996,258.64141730498574
0.4591194968553459,195.16105707035211,-2.9286481003638793,256.9390390573948
0.46540880503144655,200.46533669465163,-3.027991562408743,255.26292706900117
0.4716981132075472,205.61031753655809,-3.243166864752618,253.83126874551516
0.4779874213836478,210.70274912270372,-3.4921030542053386,252.39402385372517
0.48427672955974843,215.58993559184475,-3.891181787172889,250.84488852195412
0.49056603773584906,220.36406576862015,-4.424811866374195,249.27271591815625
0.4968553459119497,225.15918823912185,-4.989541982260076,247.4322118770839
0.5031446540880503,229.64688302807176,-5.700475554616068,245.45111729182116
0.5094339622641509,234.00921891302653,-6.4389182819956705,243.23386292803295
0.5157232704402516,238.06381122936054,-7.269106424265923,240.45892998023618
0.5220125786163522,241.93923561920118,-8.211058897782182,237.4871313691963
0.5283018867924528,245.52145253637354,-9.194824674307482,234.6695821868437
0.5345911949685535,248.96139817636924,-10.299388165218216,232.17931431668143
0.5408805031446541,252.35850506052935,-11.319918458867253,229.77489934553745
0.5471698113207547,255.65427741750915,-12.254456230393098,227.37109729857286
0.5534591194968553,258.842614512628,-12.857638819289651,225.15523149912391
0.559748427672956,261.8267648006177,-13.339183031647652,223.13053278713008
0.5660377358490566,264.6379085343803,-13.723579330804805,221.20455126358195
0.5723270440251572,267.31998300109296,-14.075893597959798,219.34631772418228
0.5786163522012578,269.9405833095749,-14.32084809555369,217.41163382916457
0.5849056603773585,272.53491213976287,-14.649447022492176,215.50372787136126
0.5911949685534591,274.8950819798469,-14.871265831120828,213.5634801298844
0.5974842767295597,277.08739432915974,-15.019492881543705,211.70025436825247
0.6037735849056605,279.130144486806,-15.051081008743006,209.93505789512042
0.6100628930817611,280.94950385467126,-15.008216882078873,208.3311644238961
0.6163522012578617,282.63549978036747,-14.959505626907553,207.01129930366656
0.6226415094339623,284.2585986255072,-14.968458949477574,205.92193247067817
0.628930817610063,285.7763231648477,-15.051489320881421,205.00574435486817
0.6352201257861636,287.34831833883766,-15.19218682555607,204.24751740117387
0.6415094339622642,288.8752896828771,-15.345723238626213,203.6986722361972
0.6477987421383649,290.43132145067796,-15.591474655426408,203.1570188969371
0.6540880503144655,291.9713501423642,-15.822825978272906,202.50789209344197
0.6603773584905661,293.4270792761857,-15.919419559574429,201.66288586458722
0.6666666666666667,294.76356167288014,-15.86377066031929,200.60280495144534
0.6729559748427674,296.0111972358823,-15.81714062425527,199.45873860355826
0.679245283018868,297.2205428552446,-15.77223409467317,198.41404217969588
0.6855345911949686,298.4538163516918,-15.766008940574256,197.2144059773572
0.6918238993710693,299.66032313314014,-15.853933618233025,196.12665662032046
0.6981132075471699,300.89902150766045,-15.915814394148448,195.00413283507092
0.7044025157232705,302.115100562701,-15.998815789853841,193.79424837046392
0.7106918238993711,303.2622764242589,-16.020272892651594,192.77528820406275
0.7169811320754718,304.34216911442246,-16.077163155346,191.8216506560141
0.7232704402515724,305.34899940597916,-16.2407309952255,190.97788674266994
0.729559748427673,306.28033190066355,-16.30047067146292,190.17357917875987
0.7358490566037736,307.1314741403579,-16.276117831142436,189.2209217021389
0.7421383647798743,307.9671118581766,-16.190008244231525,188.19432089912797
0.7484276729559749,308.78350872581836,-16.13735188870348,187.19644737336571
0.7547169811320755,309.656634728583,-16.066088944597723,186.05617680463217
0.7610062893081762,310.6028234045753,-15.974722703598108,184.84795108679867
0.7672955974842768,311.49223410543266,-15.857186730973838,183.62802162649479
0.7735849056603774,312.38143761257265,-15.833670812030197,182.10891089933523
0.779874213836478,313.2245553014316,-15.876838325465991,180.46681896453669
0.7861635220125787,314.05146651747515,-15.972496482245738,178.66643279036543
0.7924528301886793,314.9261878465744,-16.065894637313388,176.86501205506903
0.7987421383647799,315.81827716564464,-16.107744075457738,175.07773588956553
0.8050314465408805,316.70947136182724,-15.964987261161587,173.27287494803969
0.8113207547169812,317.6473914903833,-15.754809906478892,171.5776299408205
0.8176100628930818,318.62136332615813,-15.551390699455668,169.990332570282
0.8238993710691824,319.5255137304178,-15.469578904175895,168.50270568045502
0.8301886792452831,320.5286759642057,-15.521493386548759,167.182303315284
0.8364779874213837,321.49333852182815,-15.552031946032146,165.70826663722724
0.8427672955974843,322.4016141816825,-15.62026117789652,164.18715231675822
0.8490566037735849,323.2336181344933,-15.597120483337678,162.54929322940427
0.8553459119496856,324.0137414784909,-15.558413787406927,160.92400599708677
0.8616352201257862,324.6974557580042,-15.42315824756805,159.10274162560466
0.8679245283018868,325.4598509871365,-15.362603545306344,157.24332931066394
0.8742138364779874,326.26928947038346,-15.288758101875157,155.65840244121947
0.8805031446540881,327.02275481616556,-15.254129664257878,154.12083410880925
0.8867924528301887,327.6379222863479,-15.179460600973718,152.76007685202424
0.8930817610062893,328.1561002339465,-15.065229930722726,151.63343848489
0.89937106918239,328.5824482932274,-14.946482637990938,150.7179273468652
0.9056603773584906,328.9148393653253,-14.843464027063067,149.97007487433973
0.9119496855345912,329.1809131383883,-14.775292142072058,149.27754381376434
0.9182389937106918,329.3811386114554,-14.759709479644163,148.70161973987175
0.9245283018867925,329.504253089588,-14.742131517570943,148.20212493951257
0.9308176100628931,329.60839779828984,-14.6840156582989,147.7963954929405
0.9371069182389937,329.7099277696898,-14.627050417229198,147.5748868506703
0.9433962264150944,329.79872502702506,-14.561690600712655,147.46544493424003
0.949685534591195,329.89521118366446,-14.552854664422677,147.4212754962153
0.9559748427672956,329.986579356453,-14.555069697346187,147.38731077386643
0.9622641509433962,330.06020888066377,-14.565080557164974,147.43307268477443
0.9685534591194969,330.1269582828001,-14.56589379060161,147.50164330801064
0.9748427672955975,330.169045092213,-14.561417053850711,147.62679249264238
0.9811320754716981,330.16826083460836,-14.518026381230234,147.72794825523846
0.9874213836477987,330.15411932908063,-14.494308836723185,147.94846589499875
0.9937106918238994,330.1187627884769,-14.487731372153679,148.34500169256225
1.0,330.0177060992298,-14.496801285414772,149.14129692410785
